-1.34700e+00  5.69500e-02
-1.36520e+00  1.91000e-02
-1.35880e+00  8.35000e-03
-1.34280e+00  1.48500e-02
-1.34010e+00  1.00000e-04
-1.33510e+00  4.55000e-03
-1.36500e+00  7.80000e-03
-1.38670e+00  -1.65000e-03
-1.36610e+00  7.10000e-03
-1.36100e+00  1.61500e-02
-1.36320e+00  3.21000e-02
-1.38110e+00  4.02000e-02
-1.36090e+00  6.13000e-02
-1.37640e+00  5.54000e-02
-1.37280e+00  3.97500e-02
-1.36790e+00  5.26000e-02
-1.35280e+00  3.93000e-02
-1.33760e+00  -2.95000e-03
-1.34080e+00  1.39000e-02
-1.32810e+00  1.09500e-02
-1.34420e+00  -3.35000e-03
-1.33740e+00  3.28500e-02
-1.34410e+00  2.35000e-03
-1.35590e+00  1.88500e-02
-1.34250e+00  2.10500e-02
-1.33570e+00  4.09500e-02
-1.34440e+00  3.91000e-02
-1.30830e+00  3.64500e-02
-1.33200e+00  7.54000e-02
-1.33650e+00  8.50000e-02
-1.34720e+00  1.02000e-01
-1.35810e+00  1.07350e-01
-1.32780e+00  1.38000e-01
-1.32090e+00  1.03000e-01
-1.33630e+00  1.05550e-01
-1.33350e+00  1.27550e-01
-1.35610e+00  1.58950e-01
-1.33370e+00  1.57350e-01
-1.34530e+00  1.25500e-01
-1.34050e+00  1.01250e-01
-1.34480e+00  1.13450e-01
-1.34250e+00  9.95000e-02
-1.32110e+00  5.00000e-02
-1.33280e+00  7.87000e-02
-1.34300e+00  6.92000e-02
-1.31530e+00  4.74500e-02
-1.35330e+00  8.11000e-02
-1.33940e+00  9.13000e-02
-1.34250e+00  6.01000e-02
-1.33440e+00  5.41500e-02
-1.33790e+00  1.06050e-01
-1.32390e+00  1.10500e-01
-1.34620e+00  1.36400e-01
-1.35330e+00  1.63250e-01
-1.34350e+00  1.82200e-01
-1.33520e+00  1.93250e-01
-1.36020e+00  1.98350e-01
-1.36510e+00  2.28200e-01
-1.35930e+00  2.43200e-01
-1.36920e+00  2.31300e-01
-1.36390e+00  2.18900e-01
