-1.20920e+00  5.78500e-02
-1.20330e+00  1.05350e-01
-1.19740e+00  5.47500e-02
-1.19350e+00  5.66000e-02
-1.19440e+00  1.37000e-02
-1.20470e+00  3.04000e-02
-1.18790e+00  5.13000e-02
-1.18670e+00  7.08500e-02
-1.19790e+00  7.75500e-02
-1.18700e+00  3.66500e-02
-1.20120e+00  2.36500e-02
-1.22140e+00  3.27000e-02
-1.20680e+00  8.95000e-02
-1.20730e+00  5.84000e-02
-1.19990e+00  2.76000e-02
-1.21980e+00  5.35000e-02
-1.20050e+00  5.97000e-02
-1.18440e+00  5.31000e-02
-1.18500e+00  6.24500e-02
-1.18800e+00  7.04500e-02
-1.22020e+00  5.39000e-02
-1.19990e+00  6.44500e-02
-1.21220e+00  2.86000e-02
-1.22200e+00  -3.44000e-02
-1.19670e+00  -7.50500e-02
-1.19500e+00  -6.99000e-02
-1.20400e+00  3.55000e-03
-1.20720e+00  -1.60000e-02
-1.21910e+00  -2.61500e-02
-1.20030e+00  -5.67000e-02
-1.20080e+00  -1.03800e-01
-1.19920e+00  -1.16350e-01
-1.19610e+00  -1.22500e-01
-1.20650e+00  -1.27000e-01
-1.20140e+00  -1.61300e-01
-1.19880e+00  -1.03800e-01
-1.20490e+00  -1.02300e-01
-1.20780e+00  -9.30000e-02
-1.22010e+00  -5.06000e-02
-1.19410e+00  -2.98500e-02
-1.19900e+00  -3.14000e-02
-1.20520e+00  -1.19000e-02
-1.19650e+00  -1.78500e-02
-1.19450e+00  -5.72000e-02
-1.21230e+00  -5.83000e-02
-1.18250e+00  -6.73500e-02
-1.23130e+00  -6.33500e-02
-1.21830e+00  -1.00700e-01
-1.19730e+00  -6.96000e-02
-1.19440e+00  -4.09500e-02
-1.22090e+00  -9.50000e-03
-1.20080e+00  1.35000e-03
-1.19470e+00  -4.80500e-02
-1.20490e+00  -2.30000e-02
-1.18040e+00  3.04000e-02
-1.18520e+00  6.71000e-02
-1.19130e+00  5.74000e-02
-1.18200e+00  3.18000e-02
-1.18700e+00  2.91500e-02
-1.19900e+00  3.76000e-02
-1.20230e+00  1.44500e-02
-1.21850e+00  2.46000e-02
-1.20630e+00  3.59500e-02
-1.20590e+00  5.85500e-02
-1.20450e+00  7.20000e-02
-1.22360e+00  5.58500e-02
-1.20650e+00  3.40000e-02
-1.19410e+00  -1.01000e-02
-1.19740e+00  -4.05000e-03
-1.21040e+00  -4.90000e-03
-1.18650e+00  3.67500e-02
-1.19230e+00  4.92500e-02
-1.17520e+00  1.76000e-02
-1.19030e+00  2.45500e-02
-1.19920e+00  4.35000e-03
-1.20080e+00  3.90000e-02
-1.20270e+00  2.97000e-02
-1.18190e+00  5.83500e-02
-1.21600e+00  6.15000e-02
-1.21350e+00  3.38500e-02
-1.20910e+00  3.88500e-02
-1.18780e+00  6.84000e-02
-1.19740e+00  8.22500e-02
-1.17480e+00  1.04150e-01
-1.20470e+00  6.53000e-02
-1.21320e+00  1.26000e-01
-1.20170e+00  1.18800e-01
-1.20110e+00  9.14000e-02
-1.18990e+00  9.94000e-02
-1.21030e+00  1.07900e-01
-1.19850e+00  9.96500e-02
-1.19290e+00  4.01000e-02
-1.22510e+00  -4.85000e-03
-1.19530e+00  6.05000e-03
-1.22190e+00  9.55000e-03
-1.18600e+00  -2.27500e-02
-1.20900e+00  -1.77500e-02
-1.19870e+00  -5.21000e-02
-1.18960e+00  -2.41000e-02
-1.19960e+00  -5.97000e-02
-1.19160e+00  -2.05000e-02
-1.20220e+00  -2.49000e-02
-1.20000e+00  -7.95500e-02
-1.18760e+00  -9.19500e-02
