-1.55380e+00  7.87200e-01
-1.52930e+00  7.66850e-01
-1.55000e+00  7.91350e-01
-1.52800e+00  7.70450e-01
-1.53640e+00  7.81550e-01
-1.53220e+00  7.64300e-01
-1.54580e+00  7.84150e-01
-1.54450e+00  7.67750e-01
-1.53470e+00  7.72250e-01
-1.54730e+00  7.79700e-01
-1.52940e+00  7.65550e-01
-1.56160e+00  7.89050e-01
-1.54350e+00  7.77750e-01
-1.54850e+00  7.87050e-01
-1.54480e+00  7.97850e-01
-1.57330e+00  8.20400e-01
-1.54910e+00  7.92300e-01
-1.55700e+00  7.99950e-01
-1.55630e+00  7.96850e-01
-1.53680e+00  7.74500e-01
-1.54160e+00  7.89200e-01
-1.55860e+00  8.08850e-01
-1.55300e+00  7.88000e-01
-1.56690e+00  8.09850e-01
-1.57130e+00  8.07250e-01
-1.54940e+00  7.92150e-01
-1.53940e+00  7.75350e-01
-1.52440e+00  7.64550e-01
-1.54690e+00  7.67250e-01
-1.52110e+00  7.57450e-01
-1.52750e+00  7.51350e-01
-1.52630e+00  7.56800e-01
-1.53590e+00  7.74900e-01
-1.52460e+00  7.58200e-01
-1.55390e+00  7.93300e-01
-1.54730e+00  7.91100e-01
-1.55160e+00  7.89700e-01
-1.55600e+00  8.01850e-01
-1.56460e+00  8.08550e-01
-1.55380e+00  7.94800e-01
-1.54940e+00  7.92750e-01
-1.55230e+00  8.04550e-01
-1.55810e+00  8.08050e-01
-1.52430e+00  7.83550e-01
-1.56140e+00  8.13700e-01
-1.54160e+00  7.92200e-01
-1.55080e+00  7.99800e-01
-1.55910e+00  8.05900e-01
-1.56480e+00  8.02850e-01
-1.54760e+00  7.91000e-01
-1.54330e+00  7.98700e-01
-1.52720e+00  7.77350e-01
-1.55710e+00  8.02050e-01
-1.53940e+00  7.88550e-01
-1.56030e+00  8.07100e-01
-1.55060e+00  8.00050e-01
-1.56640e+00  8.04750e-01
-1.55160e+00  8.01850e-01
-1.55350e+00  7.92700e-01
-1.54690e+00  7.82650e-01
-1.53220e+00  7.68400e-01
-1.53860e+00  7.86200e-01
-1.55710e+00  7.92000e-01
-1.55180e+00  7.72950e-01
-1.54400e+00  7.74900e-01
-1.53900e+00  7.59100e-01
-1.54320e+00  7.69900e-01
-1.56230e+00  7.68850e-01
-1.53050e+00  7.40750e-01
-1.52130e+00  7.04200e-01
-1.51690e+00  7.16800e-01
-1.54900e+00  7.60500e-01
-1.54780e+00  7.85100e-01
-1.54290e+00  7.74950e-01
-1.52440e+00  7.57750e-01
-1.55400e+00  7.98150e-01
-1.54090e+00  7.77550e-01
-1.52130e+00  7.71500e-01
-1.54970e+00  7.97150e-01
-1.55860e+00  7.94900e-01
-1.56290e+00  7.95500e-01
-1.53660e+00  7.78900e-01
-1.55430e+00  7.90100e-01
-1.55300e+00  7.97550e-01
-1.54840e+00  7.91600e-01
-1.56770e+00  7.99800e-01
-1.53260e+00  7.70650e-01
-1.53970e+00  7.83150e-01
-1.53510e+00  7.69950e-01
-1.56730e+00  7.89450e-01
-1.53180e+00  7.61100e-01
-1.53090e+00  7.47450e-01
-1.54520e+00  7.63350e-01
-1.53510e+00  7.62650e-01
-1.53290e+00  7.58900e-01
-1.52920e+00  7.70200e-01
-1.54780e+00  7.96950e-01
-1.55030e+00  8.02550e-01
-1.53590e+00  7.92200e-01
-1.54510e+00  7.79350e-01
-1.53790e+00  7.95850e-01
-1.55760e+00  8.09300e-01
-1.52470e+00  7.86350e-01
-1.54000e+00  7.90850e-01
-1.55250e+00  7.98500e-01
-1.54030e+00  7.85750e-01
-1.54660e+00  7.87950e-01
-1.53210e+00  7.78400e-01
-1.55480e+00  7.94150e-01
-1.52780e+00  7.72400e-01
-1.54980e+00  7.98200e-01
-1.55000e+00  8.07150e-01
-1.56030e+00  8.02600e-01
-1.53970e+00  7.71350e-01
-1.56080e+00  7.99400e-01
-1.54960e+00  7.93900e-01
-1.56050e+00  7.87650e-01
-1.54440e+00  7.86500e-01
-1.54900e+00  7.82750e-01
-1.55680e+00  7.94250e-01
-1.54050e+00  7.81200e-01
-1.55040e+00  7.89050e-01
-1.53470e+00  7.78050e-01
-1.53290e+00  7.84000e-01
-1.57000e+00  7.97950e-01
-1.54120e+00  7.72300e-01
-1.54940e+00  7.75150e-01
-1.52800e+00  7.65500e-01
-1.53050e+00  7.74300e-01
-1.54790e+00  7.89300e-01
-1.53520e+00  7.85050e-01
-1.54960e+00  7.91000e-01
-1.53830e+00  7.70450e-01
-1.52400e+00  7.69400e-01
-1.55190e+00  7.85550e-01
-1.53650e+00  7.86000e-01
-1.54400e+00  7.90200e-01
-1.54960e+00  7.86300e-01
-1.55080e+00  7.96050e-01
-1.56590e+00  7.96800e-01
-1.55810e+00  7.97550e-01
-1.56730e+00  8.03150e-01
-1.52840e+00  7.69150e-01
-1.53290e+00  7.71350e-01
-1.55130e+00  7.82550e-01
-1.54090e+00  7.77400e-01
-1.55010e+00  8.00200e-01
-1.54600e+00  7.91000e-01
-1.53710e+00  7.94350e-01
-1.54720e+00  7.86850e-01
-1.53190e+00  7.77800e-01
-1.54650e+00  7.88000e-01
-1.53780e+00  7.77150e-01
-1.56230e+00  8.01500e-01
-1.53370e+00  7.84650e-01
-1.55290e+00  7.98850e-01
-1.54470e+00  7.88300e-01
-1.53680e+00  7.89150e-01
-1.54160e+00  7.89750e-01
-1.54230e+00  7.83150e-01
-1.55500e+00  7.79550e-01
-1.52820e+00  7.81050e-01
-1.53290e+00  7.87900e-01
-1.54090e+00  7.78750e-01
-1.54580e+00  7.76000e-01
-1.54790e+00  7.95350e-01
-1.57100e+00  8.17100e-01
-1.56270e+00  8.09300e-01
-1.55410e+00  8.02050e-01
-1.55260e+00  7.98300e-01
-1.54240e+00  7.82950e-01
-1.56990e+00  7.89800e-01
-1.55720e+00  7.76550e-01
-1.53290e+00  7.77800e-01
-1.55660e+00  7.89400e-01
-1.53670e+00  7.79750e-01
-1.57110e+00  8.09700e-01
-1.56480e+00  8.02350e-01
-1.55840e+00  7.96950e-01
-1.52560e+00  7.80700e-01
-1.55290e+00  7.86100e-01
-1.52800e+00  7.70100e-01
-1.53280e+00  7.59050e-01
-1.53960e+00  7.78250e-01
-1.53260e+00  7.71200e-01
